date,snd_lvl_mean,dba_mean,dba_p90,n_events
2024-06-01,,72.83730873135369,79.90682717129731,4571
2024-06-02,,72.99964925767888,80.15907627746236,4051
2024-06-03,,72.52885551975787,79.54248385443363,3902
2024-06-04,,73.24701721932489,80.12399242609332,4093
2024-06-05,,73.69887779434822,80.7100904904444,4343
2024-06-06,,76.35732082439397,83.04037622993268,3862
2024-06-07,,73.93439264641664,80.63143548731072,4689
2024-06-08,,75.85770152960433,82.73360885025681,5062
2024-06-09,,76.40325396825398,84.07574074074074,108
2024-06-17,,71.22232369771213,78.06072486945169,3064
2024-06-18,,71.16682236418751,78.0960123701138,4042
2024-06-19,,71.03914710234743,78.01407305194806,4312
2024-06-20,,70.8899567099567,77.12788034587521,4279
2024-06-21,,71.16782523728045,77.89240082079344,4386
2024-06-22,,70.81283957752244,77.75853965053763,2976
2024-06-26,,72.84905616694925,80.5460222609369,5166
2024-06-27,,75.34225784406472,82.47452197328737,4642
2024-06-28,,73.97269055979491,80.96772324723247,7046
2024-06-29,,76.39323864651773,83.6367853736089,1887
2024-06-30,,73.35629566817416,80.226843575419,716
2024-07-10,,73.53170906718852,80.10027397260274,73
2024-07-11,,71.35291395474131,78.29159619737437,4418
2024-07-12,,71.51758821871624,78.23758643470602,4541
2024-07-13,,72.46056683473878,79.66111350499212,3806
2024-07-14,,69.95426065578171,77.18378696186961,4065
2024-07-15,,70.64035477330975,77.6541235161108,3538
2024-07-16,,71.64895767080087,78.68387990936556,2648
2024-07-17,48.70888168950443,72.09111431571262,78.89676679605853,3349
2024-07-18,58.260058588844366,73.76446319227774,80.6986052154195,4410
2024-07-19,54.15168085034347,72.03606575843716,79.29674745977985,4724
2024-07-20,62.55007449195437,72.81072034334926,80.02509937165465,4297
2024-07-21,67.78692905661295,71.19994893600142,78.43559290382821,4284
2024-07-22,53.684474487320905,72.72553886943768,79.76731845628774,3809
2024-07-23,50.65527637104058,76.87790883724026,83.29721430442756,3817
2024-07-24,50.39850980757053,75.43730545930102,82.46834233505821,6184
2024-07-25,50.22238712365879,73.77700308180688,80.71611077158136,6545
2024-07-26,56.15428798422879,71.90200191955061,79.18907126248119,7311
2024-07-27,61.86101579206075,71.31949074439031,78.53039681050657,6396
2024-07-28,61.435044449548066,71.33623944643826,78.39631664558107,5533
2024-07-29,50.07925104863173,75.12189800845164,82.23198404840484,5454
2024-07-30,51.2034653681042,72.81127310177446,80.21465269042628,7155
2024-07-31,47.52259725606464,73.0082899036905,80.39340686817535,6319
2024-08-01,47.37028630169212,71.40819365486476,78.97461636069114,7408
2024-08-02,47.276204419075576,70.8005311914029,78.47127475016656,7505
2024-08-03,51.96282613025746,72.70249423363094,79.58525795454545,7040
2024-08-04,44.27205400563208,73.26246021563965,80.29153120665742,5768
2024-08-05,51.34050100571886,72.31521805490591,79.5283861148598,6669
2024-08-06,51.09758445468985,73.01358236425884,80.35998580542264,6270
2024-08-07,49.791777095006914,77.50207496526463,84.53747778514588,6032
2024-08-08,49.915592406941805,76.71553185104928,83.71876746812974,6197
2024-08-09,49.26397072255843,77.29186590839659,83.46295147228163,6079
2024-08-10,60.927885909736474,74.91788831206738,81.65804071803852,4568
2024-08-11,65.68065690722925,73.37375778830729,80.14234003656307,3829
2024-08-12,52.952251109071845,74.14617999181708,81.01537463386057,3414
2024-08-13,59.971249941392315,73.77444667179552,80.64202162447256,3792
2024-08-14,52.638237436821164,74.40160794531928,81.11296061326989,3783
2024-08-15,53.48382679092906,72.70139415997322,79.46245657630523,3984
2024-08-16,54.7378272638712,72.20768803793344,78.5001038225578,4238
2024-08-17,56.03982761789933,74.25503429098124,81.11211398040962,3369
2024-08-18,47.28123200832898,79.41319870375102,85.59278756708407,2236
2024-08-19,51.579863621605,75.92191420956189,82.27772593703149,3335
2024-08-20,52.75410873197285,75.4370193307281,82.17467903525046,3773
2024-08-21,55.380547889909366,74.7343452076794,81.30969340827798,3914
2024-08-22,53.106047566009046,72.74470323420977,79.510876216968,7190
2024-08-23,53.83466622291846,72.08044242683717,79.4175808911127,8394
2024-08-24,57.11972749552135,71.91353780960877,79.1678646779661,7375
2024-08-25,61.8271082619836,71.40725041212657,78.79600309597524,7106
2024-08-26,51.40361157214259,72.30275096655461,79.54184681315256,6417
2024-08-27,51.6555168799982,71.49297235511452,78.78280378348522,7242
2024-08-28,50.91071082507594,71.39021550039674,78.5162410041841,7170
2024-08-29,46.56847463068764,73.15481949212591,80.37886858371407,7442
2024-08-30,51.03573595982088,72.66668544082268,79.93629193820902,8286
2024-08-31,51.6529558109707,73.62705934831655,80.67733855938471,6761
2024-09-01,44.6974768190849,72.12282079434394,79.38953362445415,5725
2024-09-02,61.30854491361417,70.9817142030671,78.44439002097693,6674
2024-09-03,18.696165544713438,61.71095238095239,65.79,2
2024-09-04,52.55910117598126,72.38746879667033,78.83823119108827,5835
2024-09-05,51.37001088654442,73.14350675878168,79.3075057966214,6038
2024-09-06,52.01438320363485,72.96586960348785,79.4704641809803,7161
2024-09-07,49.78296905182048,75.37980639014866,81.6550777116402,6048
2024-09-08,58.98690610745776,75.15684928927904,81.55145773549594,6412
2024-09-09,52.57793655710731,73.63313682565409,80.47043209076175,6170
2024-09-10,53.4734310217025,73.49334625404873,80.21802281368821,4734
2024-09-11,55.7531031339704,73.12819164775084,79.55830343413633,3902
2024-09-12,54.40500907462894,72.94973828129689,79.37854701285606,3967
2024-09-13,57.6149396053784,72.23508490036485,78.63661918795023,6108
2024-09-14,62.52699107841639,72.27618374929028,79.13175220321409,7716
2024-09-15,61.08109113750451,72.37996075736693,79.24584756657484,7623
2024-09-16,47.70821403507981,72.62401782459585,79.45539290735822,6401
2024-09-17,48.37512383486569,72.66596465726948,79.59824282715185,7145
2024-09-18,48.053233261135425,73.7851969457765,80.66126377952756,7620
